Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
10028,10027,0.0,6.18,2.43,3.47,3.47,6.05,3.77,2.43,2.41,2.96,2.99,1.58,1.87,7.64,4.84,4.09,4.55,9.96,4.88,1.34,0.53,5.93,8.13,4.02,0.939,non
13837,13836,3.24,16.35,7.25,8.36,6.15,15.23,10.84,2.19,3.19,4.48,6.98,3.95,1.08,7.09,5.95,3.43,4.85,4.85,3.43,2.35,1.39,2.35,2.81,1.08,0.943,non
34718,34717,0.0,7.08,4.09,2.12,2.4,5.44,5.87,2.42,0.9,2.5,5.07,0.46,1.82,6.23,5.53,6.07,6.45,11.13,6.11,1.39,1.39,3.2,9.51,2.92,0.917,non
35958,35957,1.23,6.45,3.72,6.45,3.44,10.5,5.07,3.12,4.22,4.69,5.07,3.66,1.97,6.62,5.66,3.56,4.97,11.28,4.83,4.02,2.17,4.2,5.33,4.03,0.969,non
1507,1506,0.34,7.42,2.49,4.64,0.73,4.83,3.6,0.39,2.71,1.2,0.73,0.73,0.0,5.21,2.08,2.82,2.82,5.15,3.76,0.0,0.0,1.79,4.85,1.14,0.847,non
8940,8939,0.0,2.86,1.49,2.87,2.87,5.35,7.4,1.49,1.49,2.35,2.87,1.49,1.09,6.82,2.34,1.9,1.09,9.01,4.9,2.05,3.19,1.09,3.07,1.09,0.87,non
8289,8288,0.87,3.76,5.01,3.76,3.76,5.01,3.76,1.51,2.19,2.19,3.76,2.19,0.0,5.34,3.89,5.34,3.89,5.47,4.68,0.71,4.39,1.45,2.24,0.71,0.943,non
9898,9897,0.82,11.67,5.53,7.35,7.4,13.78,11.16,4.67,3.0,3.7,6.98,4.03,2.54,10.25,5.75,5.81,3.91,10.61,8.5,2.7,0.0,5.6,6.84,2.3,0.971,non
25245,25244,1.88,9.24,6.39,7.04,6.77,11.0,7.9,2.72,4.99,5.38,7.14,2.49,0.82,6.93,3.07,3.07,3.21,9.11,4.65,0.82,2.45,4.53,2.06,1.48,0.956,non
6286,6285,0.99,7.79,6.04,2.74,3.84,9.45,6.59,1.93,3.19,4.37,6.34,3.58,0.0,5.61,6.27,1.69,1.74,7.86,5.43,0.0,0.0,3.55,4.65,1.74,0.964,non
7697,7696,0.0,2.53,2.45,1.48,2.45,4.23,4.43,1.48,0.0,4.35,2.45,1.48,0.0,1.17,1.17,1.17,0.0,3.75,1.9,0.0,0.0,2.88,0.0,0.0,0.865,non
7213,7212,0.57,9.38,5.95,4.44,4.83,13.06,8.83,3.19,3.02,4.67,4.14,4.14,0.9,3.98,4.97,1.85,1.85,4.71,2.69,1.79,0.99,3.68,2.69,0.0,0.922,non
7135,7134,0.0,1.95,1.45,2.94,1.45,4.14,3.43,1.45,1.12,1.45,1.45,0.33,0.57,6.28,5.13,3.89,5.14,14.76,6.7,2.27,3.21,3.59,5.07,2.56,0.944,non
36986,36985,1.02,7.8,5.31,4.34,5.06,10.46,7.41,1.96,2.41,5.13,6.04,2.42,1.02,8.66,5.93,2.64,2.45,10.42,8.25,3.51,5.6,4.57,11.61,1.02,0.944,non
27227,27226,0.48,5.31,4.87,4.3,3.82,5.17,4.48,1.23,3.94,3.31,4.79,0.71,0.86,4.94,3.7,3.2,2.22,7.18,3.27,1.49,2.69,3.57,7.4,1.65,0.947,non
19339,19338,0.0,3.61,2.39,0.81,1.13,2.78,3.14,0.98,2.09,1.85,1.41,0.98,0.48,11.01,4.44,6.19,2.41,8.77,4.83,3.37,3.49,2.15,7.55,3.49,0.913,non
1682,1681,0.0,0.41,1.12,0.0,0.0,2.01,1.53,0.0,0.0,0.0,0.0,0.0,0.0,5.91,2.34,2.34,0.75,4.76,2.76,2.34,3.22,2.5,0.75,2.34,0.658,non
13569,13568,0.0,5.98,3.88,2.4,3.07,8.55,6.64,1.94,3.28,3.75,4.68,1.54,0.68,12.31,5.98,4.37,5.04,15.12,12.37,3.22,3.53,5.08,7.58,2.45,0.991,non
11672,11671,4.17,12.4,7.55,8.05,4.78,17.59,14.28,3.7,1.84,6.67,7.23,4.9,1.26,8.28,6.61,5.49,6.29,11.29,9.5,3.43,2.39,6.43,5.56,3.23,0.98,non
7569,7568,1.81,7.53,6.39,4.04,7.24,12.51,6.6,3.98,4.66,4.47,8.21,6.41,0.0,6.8,3.17,1.52,1.52,8.2,5.38,1.52,0.65,2.05,6.8,0.65,0.908,non
28182,28181,0.0,4.44,1.15,1.15,1.15,3.23,5.68,1.15,3.0,1.15,1.15,1.15,1.21,6.78,3.36,2.44,3.07,12.32,5.33,2.05,1.91,2.84,6.1,0.98,0.823,non
15714,15713,0.47,6.35,3.79,1.6,2.74,10.86,4.98,1.13,2.59,3.21,4.53,2.85,0.85,3.89,3.41,2.25,2.59,5.02,3.71,1.4,0.7,1.55,3.05,0.7,0.949,non
26028,26027,0.35,11.3,5.87,4.37,5.36,15.03,10.24,2.56,2.03,3.83,6.96,1.33,0.0,4.88,2.47,1.8,1.8,7.63,4.66,0.41,2.14,4.74,3.82,1.42,0.96,non
34091,34090,0.99,6.78,5.99,2.74,3.84,9.85,6.54,2.95,4.21,4.81,7.36,3.54,0.43,7.07,4.75,3.54,2.83,6.82,8.48,2.25,2.09,3.23,3.54,1.13,0.944,non
10020,10019,0.97,5.36,4.19,2.86,3.16,9.64,4.26,1.38,2.25,2.63,3.55,2.94,1.92,6.37,5.47,4.2,4.68,7.71,5.51,1.29,1.16,2.96,4.51,3.32,0.969,non
10813,10812,0.0,3.5,3.5,1.93,3.85,6.17,1.93,0.74,0.74,2.48,2.32,0.74,0.61,5.39,6.0,2.85,3.13,9.05,5.79,2.21,0.0,2.17,4.55,0.61,0.95,non
6782,6781,0.0,4.94,3.93,2.53,1.47,7.76,4.39,2.62,2.78,2.5,4.36,1.42,1.11,9.31,6.36,3.51,2.23,9.09,6.98,1.89,2.19,3.55,5.59,1.82,0.973,non
1405,1404,0.0,8.28,7.59,3.84,3.59,12.12,7.14,2.78,2.95,4.88,7.25,2.7,0.0,5.83,3.77,0.57,1.45,6.76,2.47,1.54,1.2,2.17,3.84,1.45,0.974,non
11444,11443,0.92,6.03,5.34,3.98,5.27,7.56,6.87,4.36,2.08,5.87,5.0,2.95,0.0,2.57,1.83,1.03,1.03,2.57,1.03,1.03,0.0,2.57,0.0,1.03,0.9,non
36088,36087,0.0,4.08,2.72,1.34,1.95,4.48,3.87,0.96,0.4,1.91,2.52,2.64,0.52,9.47,2.89,2.03,2.04,8.63,7.25,1.24,1.24,1.24,3.13,1.24,0.94,non
23638,23637,2.32,7.08,6.96,3.69,5.3,14.16,6.24,2.03,3.18,4.4,4.32,3.14,0.42,6.23,5.4,5.3,4.2,8.03,5.72,2.58,2.34,4.47,5.04,2.98,0.958,non
27620,27619,1.7,6.49,7.1,4.04,4.63,9.75,7.55,3.64,5.25,5.55,5.39,5.25,0.38,8.84,4.48,2.4,2.76,5.74,4.06,0.99,2.4,2.35,3.57,1.33,0.913,non
32805,32804,1.58,6.64,6.06,5.27,5.09,11.15,8.86,3.19,4.92,6.02,5.5,4.68,0.0,1.48,0.36,1.48,1.48,4.43,3.85,1.86,0.0,0.93,3.85,0.36,0.869,non
4110,4109,0.0,7.05,5.84,4.35,4.52,9.54,9.11,0.41,1.88,3.11,6.49,0.37,0.96,5.1,3.27,3.27,3.02,5.67,3.27,0.0,1.43,1.43,1.43,1.43,0.939,non
235,234,0.98,4.47,2.27,0.0,2.27,4.09,5.35,0.0,2.21,2.27,2.27,0.0,0.0,1.67,2.38,0.34,1.01,7.12,1.01,1.01,0.0,3.54,2.84,1.01,0.731,non
12175,12174,0.0,6.52,4.17,0.0,0.0,3.91,2.17,1.08,0.0,3.13,2.82,1.61,3.23,8.61,7.07,4.77,5.83,9.59,6.39,1.79,0.49,3.59,5.01,1.69,0.864,non
9216,9215,0.0,6.33,3.11,2.98,2.51,12.15,4.79,2.51,2.51,2.51,3.68,1.61,1.48,2.77,1.76,1.29,1.48,3.68,2.77,1.29,0.0,1.48,2.77,0.0,0.913,non
1580,1579,0.0,9.59,4.14,3.38,5.65,10.32,6.09,2.67,0.4,2.83,4.68,0.65,0.0,10.79,1.81,3.28,3.1,10.64,7.8,1.75,2.76,2.98,5.23,0.71,0.967,non
30278,30277,0.79,5.17,2.37,2.36,3.02,5.84,5.74,0.0,1.07,4.28,4.09,1.8,0.0,1.72,0.94,0.55,2.06,5.73,2.64,0.0,1.29,2.25,1.9,0.0,0.906,non
11371,11370,0.28,7.89,3.61,5.13,2.85,6.51,7.26,2.15,3.02,4.68,5.43,1.54,1.13,6.31,3.19,3.19,3.19,6.12,5.4,4.47,4.11,4.11,4.26,3.19,0.961,non
4263,4262,0.0,3.27,1.49,2.95,1.89,2.65,2.24,1.49,2.03,1.49,1.49,0.51,1.13,11.97,6.86,4.75,4.31,17.41,8.18,3.39,3.32,3.43,5.73,4.77,0.896,non
30095,30094,0.65,3.01,3.93,1.18,1.18,5.55,1.58,2.49,0.0,2.34,4.44,1.1,0.61,3.47,3.09,2.41,2.41,6.57,2.79,2.33,1.31,2.19,4.15,2.33,0.961,non
3009,3008,0.64,10.67,8.47,5.76,5.58,12.65,9.93,2.21,3.21,4.53,8.72,5.06,0.68,10.23,8.66,7.44,6.99,15.08,11.69,4.41,5.43,5.6,10.01,3.36,0.989,non
14732,14731,0.97,2.04,3.16,1.61,1.61,3.48,2.04,1.61,1.61,1.61,1.61,1.61,0.53,2.84,2.29,1.81,1.81,2.29,2.84,0.0,0.53,1.81,0.53,0.53,0.895,non
30205,30204,0.0,4.43,4.66,3.46,4.37,7.07,3.91,2.49,2.17,3.91,3.5,1.95,0.26,4.54,3.62,2.11,1.27,5.24,3.0,1.68,2.36,2.31,4.18,1.81,0.957,non
14134,14133,1.38,6.62,3.04,2.86,1.02,8.09,3.94,0.63,2.02,0.0,3.94,2.93,4.15,15.88,8.16,5.41,4.23,17.17,9.81,4.65,6.51,3.48,8.95,5.29,0.98,non
22295,22294,0.58,3.21,2.59,3.38,2.59,7.35,3.66,2.06,1.76,2.59,1.95,2.59,1.85,10.32,5.81,6.71,5.79,10.82,8.69,3.31,4.08,6.45,7.22,3.18,0.952,non
15794,15793,0.0,7.9,3.09,1.27,1.97,3.42,3.42,1.12,2.15,2.39,3.42,0.0,0.8,1.93,0.8,0.8,0.0,3.09,2.73,0.0,1.93,1.31,0.8,1.93,0.767,non
27878,27877,0.0,4.57,1.98,2.54,2.39,3.07,2.23,0.63,0.63,1.31,4.57,3.22,0.0,4.6,3.41,3.31,3.45,9.41,4.68,1.42,0.86,1.72,6.46,1.28,0.895,non
30456,30455,0.47,4.45,3.59,2.65,1.43,5.85,2.98,1.56,0.96,1.43,4.95,0.96,0.43,4.53,2.47,0.86,0.86,5.48,3.34,0.98,0.43,0.86,2.39,0.93,0.954,non
4792,4791,0.0,2.85,3.06,1.69,0.6,7.56,2.97,0.6,1.16,2.35,1.76,0.0,0.42,6.58,5.52,3.66,5.54,8.18,6.58,1.14,0.42,2.6,4.41,2.37,0.889,non
1615,1614,1.65,9.89,8.92,7.0,7.1,15.11,9.97,3.28,3.93,6.12,8.54,3.79,0.45,6.3,5.93,3.65,3.38,10.87,6.47,1.74,2.93,4.19,5.6,2.7,0.993,non
28726,28725,3.07,5.57,7.04,3.96,4.66,11.03,7.54,1.75,4.16,5.77,7.38,2.61,2.6,9.1,5.68,4.82,3.34,7.21,5.59,1.39,3.77,3.95,4.95,4.22,0.945,non
12570,12569,3.19,12.85,12.46,8.25,6.85,18.27,9.85,4.88,5.67,8.49,10.19,6.91,0.0,6.35,4.03,3.95,3.52,5.07,4.68,1.8,2.06,5.0,3.52,1.25,0.957,non
21174,21173,1.1,2.96,2.49,2.38,1.38,5.37,2.49,1.38,1.1,5.37,1.96,1.38,1.12,6.97,4.61,2.86,2.96,5.48,4.64,2.38,2.42,2.62,5.01,2.48,0.877,non
24186,24185,1.26,2.71,0.0,3.06,0.0,4.37,2.28,0.0,0.0,0.0,0.0,0.0,0.94,8.3,4.57,2.81,4.01,10.1,5.11,4.09,2.59,4.39,4.69,2.3,0.763,non
36376,36375,2.42,8.1,4.12,3.13,4.97,8.78,5.5,0.0,2.13,3.04,6.71,1.16,1.33,4.72,2.56,3.89,2.57,6.18,3.92,1.77,1.19,3.15,3.7,1.98,0.959,non
15022,15021,0.37,6.01,2.96,2.91,2.37,7.36,2.91,1.79,0.95,1.79,2.57,0.95,0.0,6.97,4.25,2.26,3.0,9.53,3.71,0.74,0.79,3.8,5.29,0.0,0.97,non
15313,15312,0.96,5.07,4.19,4.19,1.72,5.99,2.0,0.96,0.0,4.03,2.6,1.84,0.72,8.29,3.87,1.99,3.4,9.71,6.59,2.74,1.87,1.41,5.31,0.69,0.875,non
26878,26877,1.03,6.05,5.13,2.87,3.32,8.15,5.37,1.7,1.65,4.87,5.82,2.2,1.05,4.37,3.0,2.67,2.67,9.52,5.76,1.27,1.05,1.83,4.88,1.27,0.958,non
7157,7156,0.37,11.3,4.21,1.18,1.18,9.59,9.17,2.2,2.33,1.88,5.1,2.33,0.0,4.96,0.88,1.95,0.88,3.35,2.26,0.59,1.95,1.95,1.95,0.59,0.931,non
33103,33102,0.0,10.52,6.88,7.2,5.74,13.31,8.66,4.19,3.27,6.67,8.0,2.58,0.47,2.6,2.29,1.09,1.09,4.98,2.23,0.24,0.85,1.09,1.84,2.79,0.917,non
23828,23827,0.85,5.19,2.82,1.76,2.82,5.05,4.28,1.76,0.85,2.82,2.82,0.85,0.0,3.38,3.38,1.95,4.26,5.38,2.82,1.95,1.95,3.38,3.38,2.51,0.943,non
11357,11356,1.1,9.0,4.58,2.05,2.1,9.91,8.74,1.58,1.19,2.69,6.5,1.63,0.0,2.62,5.19,3.43,3.54,4.65,2.25,1.26,2.6,2.25,4.01,0.23,0.835,non
7247,7246,0.0,7.52,5.58,3.66,3.35,9.46,3.96,1.92,3.96,3.66,4.31,1.92,0.0,7.5,4.34,3.25,3.21,10.44,6.43,2.18,1.96,4.14,3.44,1.68,0.975,non
35802,35801,1.78,8.33,4.95,3.93,2.57,11.72,5.41,0.49,1.25,1.34,5.8,2.92,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.63,0.399,non
1676,1675,1.01,8.42,6.86,5.52,4.67,11.73,4.78,1.01,3.21,3.98,4.25,2.17,2.58,9.4,5.78,3.37,5.15,10.03,9.06,1.67,1.57,3.71,7.8,3.66,0.943,non
8450,8449,0.15,4.53,2.5,2.21,1.43,4.2,2.69,1.27,2.53,0.56,3.91,1.49,2.15,7.08,10.99,4.32,5.29,13.7,6.07,3.76,4.53,6.84,9.22,4.61,0.924,non
7137,7136,0.0,7.22,4.13,4.66,4.13,9.97,5.6,3.22,1.77,2.93,3.96,3.22,0.0,3.84,3.61,2.97,2.91,4.03,2.17,0.75,0.34,1.85,5.52,0.32,0.895,non
21482,21481,0.0,1.95,1.95,0.0,0.0,1.95,1.95,0.0,0.0,0.0,1.95,0.0,0.0,7.99,2.21,3.64,3.51,6.96,6.83,0.62,2.2,1.61,5.59,1.26,0.872,non
11486,11485,0.93,9.36,5.22,6.12,5.13,10.91,6.38,3.97,5.2,5.32,6.21,1.69,0.81,3.0,1.92,1.51,2.0,6.06,3.0,1.51,0.81,1.46,3.0,0.81,0.955,non
26380,26379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,9.26,5.07,3.77,4.91,8.44,8.54,1.98,1.22,5.04,5.41,3.69,0.0,non
32962,32961,0.63,7.15,5.31,4.54,4.07,5.33,5.96,2.71,4.26,4.98,4.62,2.82,0.82,4.4,3.59,2.29,1.93,6.37,2.77,1.67,2.04,2.62,4.65,0.63,0.935,non
1765,1764,0.0,2.0,0.97,0.97,0.97,2.0,2.18,0.97,0.0,2.18,2.18,0.0,1.03,6.73,4.87,8.54,1.7,7.55,4.49,2.37,5.3,3.34,6.03,1.03,0.85,non
29342,29341,2.85,9.86,5.4,5.74,5.88,12.82,6.31,2.98,2.31,7.86,4.34,2.88,1.77,6.74,3.9,2.36,3.94,7.82,4.35,1.84,3.15,3.56,5.4,0.9,0.965,non
30686,30685,0.0,7.42,0.74,0.74,1.16,6.87,2.58,0.74,1.84,1.98,1.74,0.0,0.0,7.42,0.74,0.74,1.16,6.87,2.58,0.74,1.84,1.98,1.74,0.0,1.0,non
32801,32800,0.0,5.11,2.43,2.43,2.84,6.39,5.08,1.37,2.69,4.5,4.55,0.68,0.0,5.46,4.6,3.26,4.67,7.16,7.74,3.01,4.94,5.26,6.85,3.14,0.973,non
8617,8616,0.0,6.42,3.57,3.47,4.97,7.58,5.18,3.57,2.69,6.36,5.75,2.69,0.0,7.3,5.58,3.63,4.3,9.86,7.0,3.05,3.64,4.11,5.91,2.77,0.974,non
22338,22337,1.22,6.84,4.78,4.03,2.2,9.97,7.31,1.26,4.32,4.94,4.74,1.9,0.5,5.08,3.14,3.67,2.34,8.43,5.36,1.66,1.84,2.53,6.24,1.45,0.969,non
34940,34939,0.0,5.11,1.16,1.5,0.64,4.31,0.86,0.0,0.0,3.03,0.64,0.0,1.05,3.82,3.24,5.01,2.07,7.17,5.75,0.0,0.48,0.48,1.47,0.48,0.766,non
17046,17045,2.67,10.26,8.79,4.48,4.14,10.27,6.89,5.72,5.84,6.11,7.61,5.8,0.68,6.28,3.61,2.97,3.54,7.65,2.99,1.39,1.33,3.14,3.63,1.46,0.945,non
14595,14594,1.11,2.53,2.53,3.48,1.11,4.23,2.53,0.0,0.0,0.0,0.0,0.0,0.36,5.73,1.93,2.63,1.38,9.4,5.06,0.74,3.42,2.63,1.69,1.1,0.855,non
9651,9650,2.38,10.88,6.98,7.22,6.77,11.7,11.04,3.07,3.79,5.68,5.63,1.58,1.07,4.25,2.43,3.02,2.08,8.12,3.38,1.73,1.07,1.07,3.58,1.42,0.936,non
30040,30039,0.12,5.24,5.05,2.92,2.92,6.48,3.66,2.84,2.16,3.49,5.16,1.52,0.0,6.61,6.18,5.17,1.92,7.12,6.62,2.28,0.88,2.68,4.38,2.15,0.959,non
29852,29851,0.0,4.86,4.29,3.52,2.15,6.64,3.93,0.9,0.29,1.99,3.93,0.29,1.1,4.83,4.59,3.55,2.9,5.8,3.71,1.63,1.0,4.31,5.96,1.01,0.962,non
30614,30613,0.66,4.06,5.54,2.69,2.38,12.25,6.91,2.61,3.95,3.82,6.91,1.83,0.0,2.04,2.04,0.69,1.35,2.04,1.35,1.35,1.35,2.04,0.0,0.0,0.822,non
423,422,0.0,4.89,4.45,2.78,1.45,3.73,3.95,0.64,3.61,0.64,4.39,0.64,0.0,3.13,0.0,0.0,0.0,6.5,1.89,0.0,0.8,1.23,0.66,0.0,0.65,non
29277,29276,1.05,4.2,3.23,3.61,3.93,6.33,6.09,1.27,1.82,2.86,3.39,2.41,1.66,6.34,2.36,3.0,1.44,10.66,4.41,0.0,2.02,0.99,3.28,0.99,0.897,non
10947,10946,0.0,5.74,2.5,3.03,2.6,6.66,5.14,0.61,1.25,2.53,5.27,0.91,2.12,3.77,4.26,1.82,3.34,9.38,6.16,1.82,1.33,3.84,3.37,1.25,0.93,non
23048,23047,0.96,4.59,2.66,3.62,2.66,5.05,4.76,2.16,1.59,4.22,3.43,3.27,1.01,5.55,4.93,4.13,3.6,7.58,5.02,3.29,3.93,4.68,5.13,3.6,0.98,non
6770,6769,0.12,4.96,2.77,1.78,1.97,4.74,3.44,0.93,1.72,1.44,3.71,0.66,2.29,3.18,3.28,5.91,1.61,5.32,2.02,0.58,0.77,1.93,2.43,0.58,0.849,non
31285,31284,0.0,6.5,1.24,2.28,1.1,7.94,2.7,0.24,0.0,2.45,3.62,0.24,0.41,4.31,4.16,2.96,2.46,4.26,4.33,0.85,2.4,2.61,4.75,0.68,0.851,non
15913,15912,0.0,2.23,1.43,2.2,2.21,5.67,3.5,0.0,1.87,0.3,1.67,0.3,1.34,2.85,4.47,1.96,1.96,5.46,4.0,2.0,2.71,3.77,3.55,1.17,0.865,non
16320,16319,1.04,1.46,1.9,1.04,1.04,2.94,2.33,0.0,1.04,1.04,1.04,1.04,0.0,8.7,4.69,3.83,5.36,10.28,7.39,1.91,2.93,6.96,8.4,3.12,0.917,non
36848,36847,2.93,2.93,2.93,6.09,2.41,3.78,2.22,2.04,2.04,1.37,4.14,1.37,0.65,8.18,3.73,3.11,2.22,8.17,5.09,1.29,1.94,2.29,5.84,1.37,0.838,non
19033,19032,1.65,7.16,5.95,4.13,5.08,8.56,4.56,2.92,1.51,3.63,4.82,2.84,0.0,7.33,3.67,1.7,1.98,6.74,5.52,0.85,0.0,3.76,3.07,0.0,0.926,non
338,337,0.43,4.15,2.84,2.02,0.84,4.64,1.51,0.95,1.29,1.43,2.3,1.61,0.61,10.04,4.1,8.67,3.94,12.67,10.03,2.91,1.27,4.77,4.4,3.93,0.931,non
32048,32047,0.83,6.51,3.47,2.81,2.92,9.07,6.76,1.48,6.46,3.4,5.17,1.99,0.0,5.63,1.23,2.29,0.99,3.96,5.61,0.21,0.95,3.29,1.73,1.05,0.893,non
22126,22125,0.49,6.33,5.62,2.77,3.72,8.66,6.78,0.88,2.13,4.9,3.84,1.73,0.0,5.12,1.9,0.65,0.65,2.33,1.73,0.65,0.8,1.24,2.4,1.24,0.874,non
12942,12941,0.0,1.93,2.11,6.4,0.61,3.35,3.25,0.61,0.61,0.61,0.61,0.61,0.0,5.31,3.51,2.0,3.74,5.61,3.66,1.95,1.83,0.96,3.54,0.96,0.722,non
22275,22274,0.0,7.54,4.3,3.56,3.95,8.84,7.27,3.03,3.12,2.08,7.27,0.0,1.09,7.15,4.92,3.71,3.1,7.01,6.35,1.4,3.13,2.46,5.75,1.9,0.979,non
2902,2901,0.0,4.35,0.63,2.45,1.55,5.2,3.72,0.63,1.55,1.55,1.38,0.63,0.0,7.89,4.62,3.14,1.95,3.18,5.92,1.95,1.0,1.95,2.89,0.0,0.874,non
26523,26522,0.0,3.97,2.13,0.61,2.1,4.73,4.55,0.24,1.35,2.11,2.44,0.24,0.0,10.15,9.72,5.26,7.14,10.13,5.35,2.62,3.03,3.97,7.95,1.87,0.914,non
8237,8236,1.61,7.8,5.3,4.12,2.61,10.38,6.61,2.26,2.61,5.64,3.36,4.49,0.0,2.87,0.76,2.55,1.48,5.63,1.48,0.0,0.73,0.76,1.48,0.0,0.879,non
22766,22765,0.33,6.72,3.3,3.11,0.85,7.1,1.96,1.26,1.59,2.99,2.23,1.11,0.0,1.42,0.0,0.99,0.99,4.89,3.17,0.0,0.0,2.57,2.73,0.0,0.799,non
24792,24791,0.0,3.98,1.68,0.61,0.61,5.63,1.68,0.61,0.61,0.61,2.1,1.68,0.0,3.91,2.47,0.0,0.0,2.65,3.82,0.0,0.0,0.0,2.25,0.0,0.837,non
3438,3437,2.13,9.87,6.12,5.39,4.43,10.8,7.4,2.11,3.59,2.13,6.88,3.2,0.86,6.65,1.7,1.42,0.56,3.05,3.23,0.56,0.56,1.42,1.9,0.56,0.906,non
8048,8047,2.33,10.56,8.17,5.7,6.63,16.85,10.67,4.98,6.49,6.94,9.59,4.0,2.81,9.72,7.06,6.61,3.26,14.03,9.32,1.26,3.56,3.87,7.13,1.42,0.975,non
19261,19260,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.0,5.23,5.74,4.02,2.46,5.74,4.17,0.74,2.2,3.2,6.21,0.0,0.959,non
10279,10278,0.66,4.44,3.4,2.32,3.18,6.47,4.44,2.17,3.04,3.27,4.92,2.02,0.0,7.53,1.66,2.83,0.76,9.44,4.41,1.21,1.83,2.08,8.6,1.1,0.916,non
18121,18120,0.7,4.55,4.2,2.47,1.59,5.21,2.22,0.37,1.06,2.42,1.59,1.59,0.0,8.43,5.02,3.03,2.84,9.14,4.08,1.85,0.99,1.88,5.99,2.21,0.95,non
2473,2472,0.63,3.48,2.97,1.9,1.94,6.63,3.36,0.62,0.89,2.88,2.23,1.72,0.0,8.33,2.04,2.04,2.04,7.49,3.72,2.11,2.88,4.16,3.29,1.36,0.93,non
31900,31899,0.0,7.16,3.11,2.01,4.69,8.35,5.02,3.08,3.01,2.54,3.95,1.14,2.39,14.59,7.09,5.66,5.51,15.47,11.34,2.65,4.42,2.89,8.7,2.97,0.973,non
1444,1443,1.8,8.45,3.65,5.01,3.96,11.27,10.65,3.52,4.98,5.23,5.13,2.8,0.0,6.72,3.96,3.11,2.06,8.04,6.49,2.09,0.88,2.61,5.36,0.0,0.954,non
24000,23999,0.16,5.74,1.83,2.03,2.35,9.53,3.87,1.39,1.84,2.82,3.39,0.77,1.1,4.17,4.33,2.36,2.15,5.13,3.22,1.26,1.72,2.08,2.67,1.49,0.922,non
37279,37278,1.16,8.77,5.96,3.07,3.4,8.64,4.42,2.02,2.49,1.48,4.29,1.58,0.6,5.94,1.79,2.42,3.39,5.49,5.6,0.82,0.0,2.21,3.39,1.58,0.931,non
34880,34879,1.83,9.5,9.33,6.94,4.84,10.12,11.43,3.84,3.7,4.75,6.61,3.7,0.2,3.2,3.27,2.27,3.0,7.59,5.81,0.37,0.95,2.4,7.11,1.17,0.912,non
11166,11165,0.82,2.88,2.13,1.33,0.52,6.76,2.01,0.52,0.52,0.52,3.04,0.52,1.32,6.87,4.71,5.82,5.84,13.42,7.57,2.66,0.87,1.94,5.75,1.53,0.943,non
27991,27990,0.0,3.78,0.84,0.84,2.02,3.23,2.05,0.53,0.84,2.05,1.86,0.53,0.47,3.62,6.75,5.06,3.5,8.8,4.91,3.09,2.95,3.17,5.15,0.71,0.856,non
18596,18595,1.18,3.96,2.26,1.85,2.26,5.55,4.36,2.26,1.38,5.36,4.21,0.67,0.0,2.89,2.89,0.0,0.0,6.97,4.37,1.16,1.16,1.16,1.16,0.0,0.829,non
30157,30156,1.96,6.98,4.61,5.53,4.92,10.41,5.46,2.11,1.98,4.57,4.08,1.71,0.73,5.71,4.65,2.97,2.62,11.16,7.45,2.89,3.39,3.25,8.79,1.88,0.934,non
28468,28467,0.62,5.92,2.78,4.35,1.94,6.32,3.16,1.59,2.96,4.83,3.64,0.82,0.7,2.65,0.7,0.7,0.7,0.7,1.68,0.0,0.7,0.7,0.7,0.7,0.843,non
31457,31456,0.6,5.47,5.26,3.81,2.98,8.35,5.09,3.31,1.33,2.7,5.7,2.62,0.88,6.51,5.74,5.71,5.67,9.05,6.63,4.12,2.6,5.27,6.53,3.81,0.983,non
22064,22063,0.89,10.34,3.14,1.49,1.79,4.95,6.25,0.75,1.79,4.82,6.84,1.79,0.9,5.98,2.94,2.75,0.0,4.83,3.2,1.0,0.0,3.25,4.01,0.0,0.945,non
24982,24981,4.53,12.91,13.47,13.64,10.45,16.5,9.95,2.48,2.7,8.88,11.12,8.36,0.0,0.69,0.36,0.36,0.36,4.55,0.69,0.36,1.47,0.36,3.13,0.36,0.705,non
1298,1297,0.0,3.23,1.97,0.0,0.0,5.76,3.04,1.51,1.51,0.0,1.51,1.51,0.66,10.19,5.46,5.52,5.52,10.4,7.9,5.81,3.55,5.46,8.23,3.21,0.859,non
11422,11421,2.17,9.53,10.61,6.19,5.41,14.6,6.9,2.63,1.42,6.39,5.89,2.46,1.14,7.89,5.45,4.14,4.99,11.86,6.07,2.71,2.73,7.0,5.06,1.86,0.978,non
21557,21556,1.1,6.25,4.66,4.45,5.06,7.21,3.99,2.68,1.73,3.82,5.17,2.02,1.13,7.73,2.88,4.65,3.59,10.05,6.07,1.54,4.12,2.62,5.96,0.81,0.952,non
