Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
16251,16250,0.0,3.63,0.28,1.9,2.22,2.35,3.12,1.68,1.4,0.95,2.35,0.95,3.15,6.67,8.48,5.05,5.58,11.83,8.44,3.03,3.96,6.58,8.18,3.65,0.871,non
21047,21046,2.79,4.89,5.45,2.55,4.89,6.21,3.06,1.74,1.07,4.44,5.2,3.68,1.45,7.76,4.7,3.96,3.48,12.22,8.07,3.83,3.6,4.7,7.73,3.7,0.925,non
11727,11726,2.13,9.54,8.75,4.96,5.34,12.09,8.62,1.93,4.16,6.14,7.94,4.2,0.79,12.21,8.45,7.78,3.63,14.1,11.19,1.76,0.79,3.28,4.61,3.13,0.952,non
11966,11965,0.0,5.69,1.05,2.5,0.44,5.75,5.55,0.44,0.44,2.4,3.23,0.44,1.74,9.14,4.53,2.73,3.97,9.61,5.55,1.86,0.94,3.01,3.98,1.71,0.935,non
13365,13364,0.34,4.12,4.37,3.45,2.68,8.12,6.57,1.94,1.75,0.49,4.03,0.96,0.47,9.44,3.99,4.75,2.74,11.8,7.17,2.93,3.28,2.32,6.22,1.91,0.965,non
29878,29877,0.76,6.69,5.8,4.66,5.34,8.25,9.04,1.94,2.69,1.93,3.8,2.69,0.0,5.06,2.67,1.0,2.75,7.3,2.75,0.0,0.0,1.0,0.99,0.0,0.88,non
26974,26973,0.0,5.92,5.03,3.29,5.07,9.33,7.29,2.67,2.47,4.26,5.05,2.46,0.0,4.99,0.25,2.67,3.13,4.48,5.74,0.25,2.71,2.75,2.87,0.25,0.92,non
15800,15799,0.0,4.01,3.28,2.16,2.72,7.31,3.3,0.98,1.58,2.93,2.93,1.54,0.72,2.81,0.0,0.0,0.0,2.56,3.32,0.0,0.64,1.81,0.81,0.0,0.802,non
21821,21820,0.09,5.54,3.11,1.48,1.43,8.13,2.49,1.29,1.61,1.85,3.65,0.34,0.0,6.3,0.76,0.76,0.76,7.28,1.75,0.76,0.76,2.49,2.42,0.76,0.96,non
34787,34786,1.38,4.43,3.6,2.7,2.79,5.92,2.54,1.31,0.51,1.77,2.89,1.31,1.0,9.22,3.91,5.38,3.98,6.88,6.59,2.24,1.53,2.23,3.74,1.65,0.952,non
26522,26521,0.0,10.15,9.72,5.26,7.14,10.13,5.35,2.62,3.03,3.97,7.95,1.87,0.08,4.03,2.75,2.72,1.27,4.8,3.66,1.62,1.58,2.01,4.92,1.16,0.948,non
21542,21541,0.89,5.23,6.3,3.14,3.41,9.43,6.78,1.7,2.8,4.0,5.74,2.25,0.35,3.17,2.99,2.36,2.34,7.58,5.91,0.0,1.77,2.45,4.01,1.46,0.979,non
10488,10487,1.62,6.42,6.1,6.09,2.51,5.76,6.34,2.3,0.0,3.72,6.86,0.79,0.0,5.28,3.62,2.61,2.36,6.7,6.62,0.86,1.0,3.85,2.36,0.46,0.917,non
13285,13284,0.0,6.39,2.61,3.09,3.11,7.99,5.11,1.75,2.18,2.61,4.13,1.28,0.0,8.42,3.7,4.97,3.34,10.51,6.17,0.51,2.09,3.2,4.84,3.34,0.987,non
4550,4549,1.4,8.48,5.34,6.65,5.63,8.69,8.08,4.12,4.07,6.31,7.6,3.74,0.0,8.78,4.4,4.21,3.7,10.02,9.42,3.04,1.87,3.97,7.14,3.44,0.97,non
21728,21727,1.21,4.13,2.75,2.37,2.1,5.22,3.62,1.45,0.0,1.21,2.42,0.48,0.72,7.33,5.12,4.09,4.66,9.2,5.34,1.48,4.71,4.58,5.64,0.51,0.941,non
5418,5417,0.68,6.92,4.26,2.56,6.54,12.15,4.68,2.31,3.51,4.58,5.75,2.62,0.0,3.34,0.96,2.13,0.96,4.68,0.96,0.0,0.0,2.13,1.35,1.17,0.914,non
35821,35820,0.59,11.51,4.04,3.43,2.1,7.44,7.14,0.91,1.81,4.58,4.65,1.21,0.67,6.22,4.62,4.41,3.49,7.03,5.3,1.34,2.16,2.86,5.22,1.34,0.947,non
36891,36890,0.54,2.61,0.89,0.54,0.54,5.62,4.49,0.54,0.54,0.54,3.77,0.89,0.0,9.2,7.45,6.81,5.66,15.12,8.68,6.68,5.93,5.47,9.33,3.52,0.887,non
692,691,3.47,10.6,6.04,6.88,5.63,12.26,3.86,2.82,4.48,6.36,6.47,3.18,1.3,8.21,5.76,4.58,3.29,8.36,9.64,3.29,2.38,4.58,6.85,2.1,0.924,non
21800,21799,0.0,2.11,0.35,1.21,0.35,2.68,2.55,0.35,0.0,1.21,1.25,0.35,0.21,7.29,4.58,3.28,2.96,7.1,4.21,1.06,3.08,2.66,4.64,0.98,0.9,non
7575,7574,0.91,7.01,4.41,2.51,3.52,7.51,4.91,1.76,2.9,5.26,5.66,2.19,1.93,6.13,2.81,3.2,4.37,6.15,6.46,2.32,4.22,3.41,4.56,2.32,0.966,non
4259,4258,1.39,6.68,3.08,3.79,3.39,6.75,5.94,2.25,1.9,4.17,2.82,1.41,0.54,5.04,2.54,2.93,1.19,1.52,1.19,0.54,1.19,1.19,1.19,1.19,0.869,non
21448,21447,0.55,4.81,5.45,3.83,3.42,7.26,6.75,2.32,3.49,5.3,5.54,3.0,0.0,7.12,5.24,2.47,1.76,7.02,4.83,1.19,1.57,2.4,4.26,2.42,0.947,non
8848,8847,1.54,5.17,6.57,5.75,2.23,13.48,3.24,1.09,1.23,3.46,3.36,1.43,0.64,12.96,4.24,4.62,3.78,14.98,11.94,1.94,0.0,2.24,4.78,0.0,0.877,non
12857,12856,0.0,3.36,1.83,1.16,1.44,4.71,1.03,0.0,0.72,0.88,2.63,0.51,0.92,6.01,5.07,3.65,3.95,5.1,3.27,2.19,1.51,2.73,5.5,3.08,0.905,non
715,714,1.44,8.43,6.71,3.97,4.99,7.17,10.4,2.78,6.05,4.99,7.03,2.77,2.32,14.31,11.61,7.74,6.02,15.8,11.77,3.11,4.45,6.8,7.72,3.49,0.959,non
34517,34516,1.44,4.61,3.95,3.54,3.37,4.39,3.49,1.33,3.35,2.39,2.49,3.05,0.64,1.83,1.83,1.83,1.83,3.13,1.83,0.0,0.64,3.84,3.13,1.83,0.879,non
16681,16680,1.95,9.48,6.64,5.75,4.75,10.91,8.88,2.83,2.57,4.49,4.95,2.83,0.0,11.56,5.43,4.56,2.91,14.37,6.74,1.89,4.24,4.09,8.18,4.11,0.96,non
31710,31709,0.59,6.56,6.13,3.34,3.27,8.93,6.0,3.0,1.36,5.55,6.23,3.04,0.0,1.24,0.28,0.28,0.28,0.81,1.24,0.28,0.96,0.81,0.28,0.28,0.844,non
33951,33950,0.0,6.61,2.43,1.67,2.11,5.12,2.52,2.08,1.84,2.72,2.89,0.68,0.84,7.63,5.63,3.59,4.59,9.79,6.08,2.81,3.3,5.75,7.59,3.61,0.95,non
4717,4716,1.55,8.33,6.33,7.11,5.06,12.69,10.01,3.52,1.68,5.59,7.62,1.84,1.74,12.2,8.23,6.18,6.78,14.04,9.93,2.64,4.49,5.17,6.37,1.78,0.978,non
12343,12342,2.13,5.48,4.17,3.76,2.44,7.97,4.69,3.6,2.85,5.48,4.89,2.44,0.0,3.66,1.98,3.43,3.29,4.7,5.05,0.57,3.43,1.98,3.43,2.02,0.917,non
13950,13949,0.0,1.26,1.8,1.26,1.26,1.8,1.26,1.26,0.0,1.26,0.0,1.26,0.7,7.7,4.8,2.93,3.83,7.5,6.11,1.78,0.64,2.23,5.5,0.64,0.832,non
36326,36325,0.82,5.92,1.9,4.01,4.56,5.61,2.56,1.6,1.81,2.63,3.3,1.9,0.73,7.03,4.78,3.98,4.57,11.4,6.04,2.37,2.87,4.45,6.79,2.34,0.951,non
21835,21834,0.0,2.47,2.09,2.09,0.99,3.42,2.47,0.0,0.0,0.99,0.81,0.0,0.27,2.52,3.13,1.7,0.66,2.09,2.12,1.7,2.75,0.66,2.73,0.85,0.788,non
20885,20884,2.43,5.72,2.14,3.38,2.92,6.9,5.63,1.19,2.41,5.49,3.57,1.63,1.75,9.13,4.89,3.22,3.28,8.68,6.27,2.78,4.2,5.81,6.02,2.15,0.973,non
10837,10836,0.72,6.95,4.13,2.94,3.54,9.26,4.97,1.65,1.39,3.71,5.24,0.72,1.01,7.72,6.02,5.45,2.75,7.0,7.25,2.71,2.13,6.94,7.27,1.54,0.951,non
747,746,0.0,5.59,2.9,0.71,0.56,4.71,2.11,2.11,2.52,1.57,3.61,2.77,0.0,2.59,0.92,1.62,1.51,2.22,2.59,0.92,1.89,1.62,0.92,0.92,0.871,non
34802,34801,1.51,6.27,5.49,3.26,4.35,8.9,6.04,2.45,3.7,4.88,6.86,3.04,1.66,6.42,5.64,3.41,4.5,9.05,6.19,2.6,3.85,5.03,7.01,3.18,1.0,non
5506,5505,1.38,7.92,5.17,3.05,1.82,7.49,3.26,1.66,1.2,2.45,2.93,2.37,0.73,7.83,4.67,2.67,3.52,7.92,7.1,1.37,2.94,3.8,7.02,1.72,0.936,non
25697,25696,0.0,6.23,6.27,3.96,4.98,8.8,7.89,1.08,5.96,4.85,4.95,1.09,0.0,3.89,3.96,2.68,2.68,7.76,4.73,1.91,1.31,1.37,3.51,1.76,0.942,non
24845,24844,1.48,8.46,8.66,5.78,3.35,11.71,11.67,3.43,3.52,4.43,5.5,0.81,0.4,5.82,6.12,5.14,4.14,8.62,6.98,1.56,0.49,3.37,3.63,1.76,0.976,non
10168,10167,0.34,6.72,0.34,0.34,0.34,3.22,2.23,0.0,2.55,1.68,0.34,1.79,0.0,3.43,1.24,0.51,0.51,6.73,1.91,0.73,0.0,1.24,1.78,0.0,0.741,non
31150,31149,1.16,4.45,5.14,2.46,2.53,5.76,4.05,1.55,3.36,4.09,3.72,2.71,0.0,5.12,4.07,1.5,1.99,4.63,3.24,1.37,0.73,4.34,2.57,0.75,0.95,non
6533,6532,2.63,12.02,10.22,5.53,6.61,14.05,9.61,4.97,5.29,6.59,8.45,2.06,0.0,4.45,4.14,1.5,1.5,4.55,1.95,1.5,1.7,3.17,3.93,0.7,0.969,non
18343,18342,0.0,2.07,0.66,0.66,1.81,4.54,3.05,0.66,0.66,1.65,3.65,0.66,2.47,4.73,1.44,3.84,2.32,3.02,3.71,1.44,1.44,4.04,1.44,1.44,0.775,non
651,650,0.0,3.36,0.99,2.78,0.99,0.99,0.99,0.99,0.0,0.99,0.99,0.0,0.0,2.74,1.03,2.74,2.74,2.74,2.74,1.03,2.76,0.0,2.08,1.71,0.774,non
20991,20990,3.78,9.79,10.47,9.26,8.67,14.91,10.91,4.84,4.42,6.79,10.77,3.29,0.64,3.93,2.52,2.07,1.55,4.11,2.25,0.55,0.86,0.94,3.63,1.03,0.961,non
37251,37250,0.46,8.72,7.55,8.11,3.93,12.34,6.3,1.96,4.01,3.23,7.76,1.78,2.59,9.77,7.11,5.41,4.07,12.42,10.3,1.72,2.91,3.14,5.92,2.51,0.967,non
10049,10048,0.45,4.97,4.53,2.01,3.42,5.08,4.97,1.41,1.86,1.86,3.12,0.45,0.0,6.01,3.5,4.42,2.76,7.84,4.46,1.49,2.39,2.63,4.5,1.47,0.956,non
16230,16229,0.0,0.91,1.06,0.0,0.0,1.68,1.06,0.0,0.91,0.91,0.0,0.0,2.14,7.97,5.72,6.26,5.09,13.91,8.3,2.4,2.42,5.7,10.02,3.99,0.793,non
25751,25750,0.29,5.75,4.77,3.72,3.15,6.22,4.25,2.38,1.95,3.74,5.03,1.88,1.65,7.56,5.98,5.83,4.26,8.28,7.01,2.06,4.67,4.56,8.11,1.29,0.983,non
35556,35555,0.69,7.95,3.84,4.21,3.59,8.41,7.2,2.12,2.87,5.02,5.78,1.61,0.0,4.04,1.13,1.92,1.13,3.82,2.83,0.66,1.13,2.36,1.13,1.13,0.972,non
19771,19770,0.48,11.18,5.14,5.48,4.08,8.55,7.73,2.24,1.92,4.48,6.32,1.32,0.76,6.98,4.31,3.12,2.5,8.87,4.35,1.0,2.73,4.74,6.85,1.38,0.961,non
13872,13871,2.27,7.03,6.24,4.02,5.11,9.66,5.52,1.93,3.19,5.64,7.62,3.79,0.48,5.71,5.59,4.79,2.03,9.87,5.39,0.0,2.97,5.24,4.78,1.67,0.962,non
6912,6911,1.83,6.46,4.88,4.31,6.68,11.18,8.28,2.37,4.8,5.81,7.95,4.16,0.53,4.38,4.17,2.06,3.09,5.61,4.82,2.01,2.11,3.87,4.38,2.32,0.983,non
33384,33383,0.99,6.31,5.53,2.74,4.39,8.94,6.08,2.49,3.19,4.92,6.9,3.08,2.66,13.28,10.18,8.34,8.91,15.34,13.95,4.77,4.94,7.62,10.57,7.07,0.985,non
17188,17187,0.0,6.57,1.92,2.46,3.62,8.41,5.73,0.71,1.04,1.63,4.68,0.71,3.12,7.14,4.07,5.69,2.56,6.92,4.48,0.96,0.0,2.08,6.72,2.08,0.918,non
32300,32299,0.0,3.58,4.01,1.41,3.18,6.51,3.88,1.02,2.01,3.66,3.9,1.73,0.58,2.6,1.46,3.33,2.27,3.18,3.18,0.88,0.58,0.58,5.05,0.58,0.856,non
22352,22351,0.28,4.21,1.77,0.28,0.28,7.05,3.05,1.13,1.13,1.25,2.9,0.89,0.12,5.59,4.13,1.88,1.95,5.85,3.37,1.18,2.51,2.46,4.76,0.62,0.925,non
24343,24342,0.0,4.51,2.16,0.66,0.66,4.32,3.61,1.69,2.22,2.3,2.19,0.66,1.83,6.64,5.96,5.59,3.37,7.97,5.47,2.36,2.56,2.66,8.35,2.22,0.899,non
2603,2602,0.0,2.59,1.21,1.21,1.92,4.37,1.92,1.21,1.21,1.21,1.92,1.21,1.3,5.41,2.23,2.5,1.2,3.01,1.02,1.2,1.2,2.09,3.08,1.81,0.874,non
9611,9610,0.0,6.96,5.58,4.28,4.36,6.1,6.65,2.7,2.34,4.18,6.18,1.71,0.0,5.66,4.25,2.88,2.88,3.82,4.36,2.12,2.41,2.53,4.78,1.8,0.992,non
17135,17134,1.71,8.92,2.89,0.95,1.71,9.29,6.77,1.63,0.95,4.49,5.03,0.0,0.99,7.17,4.97,2.74,5.25,10.78,6.94,1.93,4.6,4.37,7.76,2.52,0.933,non
29899,29898,0.59,4.6,4.31,2.73,2.62,8.23,4.72,0.59,2.79,3.96,3.88,1.13,0.0,2.03,4.47,0.86,1.29,3.37,1.64,0.0,0.3,0.86,2.2,0.0,0.894,non
27804,27803,0.0,6.33,3.57,3.49,3.12,5.07,4.27,1.74,1.85,3.52,2.76,1.67,0.0,4.63,2.14,3.43,0.49,4.2,1.43,0.0,0.0,0.0,0.4,0.0,0.853,non
2641,2640,1.0,8.33,2.77,4.53,4.29,10.68,6.68,2.24,1.62,3.38,5.06,3.43,0.76,10.95,4.64,3.92,4.27,12.62,7.13,3.96,2.14,2.32,6.38,4.44,0.988,non
14161,14160,0.7,4.63,3.7,4.63,3.63,9.09,4.63,2.54,1.75,5.42,5.68,3.25,0.0,4.94,0.92,1.33,0.48,3.78,2.59,0.0,0.48,0.48,0.48,0.48,0.787,non
19268,19267,1.33,9.02,6.24,1.93,2.41,8.12,5.38,1.01,3.09,6.01,3.34,1.63,0.21,6.84,4.79,3.17,3.73,7.92,5.95,2.04,2.61,5.48,4.39,1.77,0.975,non
5782,5781,0.4,6.51,2.68,4.69,3.82,6.78,5.8,0.34,1.82,2.35,2.95,0.74,0.41,7.03,2.75,5.16,4.27,7.32,6.32,0.34,1.87,2.4,3.39,0.76,1.0,non
6045,6044,0.0,7.3,2.08,2.08,1.16,7.77,4.8,0.81,1.27,3.01,3.22,0.35,0.0,7.95,4.12,2.81,3.04,9.7,6.26,3.02,0.63,3.77,2.02,1.42,0.969,non
33793,33792,0.0,7.13,6.67,5.3,4.66,9.08,6.31,3.34,4.32,4.76,5.66,2.7,0.0,0.93,2.11,0.93,0.83,4.67,1.75,0.0,0.48,1.65,1.79,1.17,0.894,non
9747,9746,0.0,5.17,3.64,2.99,2.6,7.03,5.97,1.69,2.04,3.65,5.09,3.42,0.7,14.81,6.33,7.78,4.52,12.54,10.32,2.81,5.82,3.56,6.34,2.75,0.949,non
9430,9429,0.4,10.92,5.95,5.03,4.12,10.85,7.21,3.33,3.94,5.19,6.6,4.55,0.57,0.81,2.66,2.32,0.81,5.49,3.72,0.29,0.0,1.37,1.98,0.29,0.844,non
11407,11406,0.97,5.79,2.47,3.47,1.57,5.24,3.45,1.57,1.57,2.31,2.23,1.57,0.61,5.15,2.4,1.1,1.49,7.33,4.92,0.89,1.61,3.05,3.66,2.51,0.944,non
23775,23774,2.38,9.86,10.13,7.53,5.74,14.31,12.48,4.28,4.02,6.76,9.4,3.44,0.49,5.31,3.68,3.16,3.35,11.02,8.23,1.63,3.72,4.3,6.14,1.54,0.971,non
33559,33558,1.81,8.81,4.15,0.58,1.47,5.37,6.83,0.0,4.09,2.43,4.55,0.0,1.52,7.34,5.15,3.37,3.84,11.97,7.94,2.38,2.22,4.9,5.94,0.72,0.904,non
33728,33727,0.0,4.29,4.11,2.95,2.03,5.12,3.29,1.61,1.34,2.35,5.02,0.57,1.01,4.71,1.5,3.76,1.15,5.24,2.43,1.15,0.52,2.17,1.15,0.52,0.887,non
33120,33119,1.07,9.39,6.59,6.77,6.51,11.77,8.75,1.86,3.01,4.57,7.19,4.06,1.53,7.21,4.12,3.11,1.96,8.31,4.76,1.61,3.0,3.12,4.81,2.02,0.974,non
14189,14188,0.65,4.2,5.87,2.44,4.22,8.72,4.29,1.27,2.23,4.78,3.54,2.0,0.51,6.01,6.6,7.56,3.29,11.55,10.66,3.81,4.56,10.67,8.3,2.48,0.938,non
825,824,1.24,5.57,5.29,3.48,2.76,10.19,5.86,2.63,3.45,3.97,3.33,3.76,0.47,7.18,7.37,2.04,2.74,8.84,6.56,1.18,1.98,2.9,8.63,0.69,0.913,non
29076,29075,0.0,6.73,6.65,6.44,3.41,8.63,9.87,4.88,4.37,4.57,6.13,2.83,0.69,6.35,5.43,4.3,3.57,7.29,5.76,2.07,3.51,4.09,3.99,2.1,0.978,non
33591,33590,0.0,2.93,2.06,1.94,1.48,3.58,2.52,0.38,1.12,2.07,1.85,0.85,1.17,11.46,8.77,8.81,4.68,18.04,9.34,2.64,4.29,3.61,7.86,2.13,0.973,non
18353,18352,0.66,6.29,5.03,3.11,4.77,7.73,5.7,1.52,1.59,5.36,4.79,1.79,0.0,7.8,3.09,2.97,5.48,10.83,7.42,1.95,2.68,4.52,6.4,1.37,0.975,non
12193,12192,0.0,4.06,4.66,3.37,1.92,8.26,2.41,1.55,1.86,3.15,2.96,2.1,0.74,4.04,2.56,2.97,2.8,5.69,4.51,2.56,2.07,4.26,4.04,3.36,0.928,non
7464,7463,0.87,4.03,2.82,2.38,2.53,5.16,3.8,0.44,0.0,2.09,1.3,0.44,0.36,3.86,2.2,1.51,1.84,4.27,3.6,1.27,0.98,1.76,2.8,4.36,0.873,non
28834,28833,0.0,6.81,6.11,4.95,6.11,5.65,5.65,3.6,4.29,5.65,4.25,2.2,2.08,4.21,4.71,4.0,3.17,8.98,7.18,0.0,1.48,4.25,5.09,1.42,0.893,non
5636,5635,0.27,7.59,3.48,2.1,3.77,6.32,6.9,1.73,3.17,4.91,4.25,2.12,0.72,7.28,1.64,3.54,1.64,6.24,3.85,1.64,0.72,1.36,1.64,0.72,0.908,non
33664,33663,0.35,2.63,3.33,1.84,1.41,2.97,2.09,1.3,2.34,1.12,2.59,0.72,0.48,6.59,6.33,3.48,5.68,8.58,5.68,2.96,1.82,2.44,7.63,1.12,0.954,non
3387,3386,2.59,10.62,8.36,5.27,4.43,12.61,7.26,5.03,2.28,4.7,7.22,3.86,1.4,3.7,2.73,3.7,2.73,5.98,3.75,2.73,1.99,5.98,3.75,3.59,0.929,non
14195,14194,1.47,3.0,1.47,1.47,1.47,2.34,1.47,1.47,1.31,1.47,1.47,1.47,1.74,5.65,4.03,5.65,5.23,10.76,4.89,1.31,2.21,4.84,3.07,3.32,0.919,non
30559,30558,1.5,5.31,4.28,2.44,3.61,7.86,4.78,1.02,1.43,2.69,4.98,1.66,0.69,4.53,3.38,2.45,2.95,7.84,2.88,1.8,1.79,3.76,5.35,2.2,0.978,non
7545,7544,0.61,7.65,3.64,4.89,2.44,9.29,5.65,0.87,1.99,1.7,4.11,0.61,0.56,5.35,2.4,2.7,0.41,3.09,3.0,1.58,1.98,0.78,1.72,1.05,0.936,non
9339,9338,0.0,2.13,2.13,2.13,2.13,3.67,2.13,1.39,2.13,2.13,2.13,2.13,0.87,6.14,5.46,2.37,4.27,9.39,5.73,2.6,3.84,5.24,5.86,2.61,0.969,non
27470,27469,0.2,4.29,2.9,2.15,1.98,5.22,4.27,1.61,2.1,2.65,4.42,1.41,1.34,6.62,3.17,4.07,2.32,5.58,2.9,2.08,1.53,3.18,4.99,0.48,0.958,non
32783,32782,0.43,4.15,1.85,3.17,2.57,6.19,3.94,0.9,1.43,3.43,5.06,0.27,0.56,7.05,4.91,3.3,3.44,6.94,4.39,2.24,2.61,3.77,6.05,1.86,0.964,non
10980,10979,0.0,4.62,0.9,0.0,0.0,6.74,3.2,0.9,0.0,0.9,2.99,0.0,2.93,6.88,3.81,2.77,1.7,9.18,5.55,0.88,0.0,3.6,3.84,2.03,0.917,non
16362,16361,0.66,9.27,7.25,5.29,4.84,9.82,7.2,2.18,4.66,7.04,5.8,1.32,0.76,7.85,6.11,3.14,4.73,10.52,6.36,2.99,2.85,6.97,7.2,2.49,0.982,non
682,681,2.65,7.38,7.79,7.06,7.76,13.91,10.27,2.03,3.57,4.35,8.2,2.31,0.0,11.54,7.65,7.48,5.4,11.78,7.22,4.3,5.01,4.73,7.67,3.73,0.957,non
7258,7257,0.0,2.27,2.27,0.77,1.62,4.51,3.81,2.27,1.62,2.27,2.92,1.62,0.63,3.03,2.17,0.93,1.59,5.63,2.6,0.93,0.85,1.8,3.7,2.17,0.953,non
16055,16054,1.13,7.83,5.57,3.76,3.89,11.96,4.98,1.2,1.56,2.69,3.61,1.82,2.1,6.22,8.63,3.65,3.99,8.83,7.73,2.16,1.64,2.82,4.15,2.84,0.949,non
34612,34611,2.49,9.07,5.58,5.42,5.9,10.84,10.7,3.21,4.1,6.54,8.15,3.49,1.23,7.46,3.98,3.9,4.53,9.98,4.77,0.0,0.0,1.23,4.43,2.03,0.924,non
30285,30284,0.88,6.43,2.94,3.81,4.14,6.81,3.63,2.01,0.33,6.74,4.51,0.31,1.76,5.93,2.62,3.81,4.04,8.59,6.14,1.81,2.27,5.76,4.04,1.81,0.964,non
21895,21894,0.35,3.24,2.08,2.73,2.22,6.91,3.44,0.99,1.35,2.4,1.35,2.04,0.0,5.81,0.81,0.65,0.0,5.65,1.82,0.0,1.58,0.65,1.02,0.0,0.838,non
17440,17439,1.17,6.11,3.9,4.12,2.11,3.04,3.43,1.58,3.35,3.35,2.77,2.44,1.12,7.93,8.43,4.22,2.6,11.1,8.06,2.17,3.45,3.94,5.98,3.58,0.916,non
22337,22336,0.5,5.08,3.14,3.67,2.34,8.43,5.36,1.66,1.84,2.53,6.24,1.45,0.0,4.66,3.43,2.1,1.52,5.75,3.5,2.05,2.53,2.35,6.15,2.31,0.971,non
33610,33609,0.0,4.78,0.43,1.96,1.51,9.1,7.87,2.64,1.96,0.43,4.12,0.99,0.0,5.77,3.29,2.13,1.68,8.86,3.66,2.18,1.38,1.49,4.97,0.76,0.925,non
6619,6618,1.76,4.7,0.0,0.0,0.0,4.26,2.34,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.5,0.0,0.0,4.41,1.9,0.0,0.0,0.0,1.82,0.5,0.857,non
15667,15666,1.92,6.34,3.9,2.38,2.19,7.17,3.23,0.11,0.77,2.29,2.85,1.0,0.0,7.34,3.13,2.43,0.7,8.1,11.11,2.81,1.56,2.69,2.88,0.7,0.864,non
17715,17714,2.04,6.27,5.18,4.42,3.02,9.42,5.68,3.0,1.07,3.49,5.51,0.74,0.67,8.94,2.95,3.81,5.04,12.85,6.31,2.12,2.11,3.61,6.87,2.21,0.966,non
29594,29593,0.64,7.42,3.91,3.14,3.6,7.6,7.62,2.62,2.48,4.37,4.4,2.62,1.04,8.19,6.45,4.6,4.37,9.44,5.62,2.73,3.29,5.79,5.2,2.28,0.976,non
13775,13774,1.68,6.25,3.76,5.09,2.49,8.91,6.48,1.6,1.6,2.96,3.74,1.6,0.97,3.47,2.62,1.64,1.64,4.19,5.51,2.62,3.47,3.22,2.62,1.64,0.917,non
11209,11208,4.38,9.79,7.18,6.32,3.16,13.31,9.27,1.24,3.26,4.6,8.31,3.81,3.06,6.42,3.65,3.99,3.65,7.07,6.52,2.75,1.05,6.86,6.79,1.98,0.95,non
29907,29906,0.0,2.89,2.38,0.81,0.81,5.77,2.89,0.81,0.0,2.96,0.81,0.0,0.0,2.58,0.66,0.66,1.03,2.26,2.59,0.0,0.0,1.49,1.49,0.83,0.883,non
3301,3300,0.61,2.48,3.15,1.71,1.87,2.77,2.79,1.37,2.03,1.98,1.69,1.37,0.94,7.06,5.88,3.7,1.82,9.27,5.56,1.8,2.48,4.47,4.93,2.9,0.952,non
5915,5914,0.51,8.11,2.73,2.23,2.97,7.17,5.77,2.03,3.03,2.41,3.06,3.15,0.0,6.28,2.14,2.1,1.06,9.2,5.95,4.45,3.96,3.23,3.24,1.43,0.95,non
22942,22941,0.66,6.77,3.99,3.28,2.5,5.34,2.18,2.96,1.58,2.25,4.55,2.82,0.71,5.68,4.08,3.24,4.17,9.43,7.31,2.94,2.84,3.7,7.77,2.1,0.922,non
30239,30238,0.0,4.57,1.89,2.52,1.74,8.67,3.66,0.0,0.0,3.31,1.53,0.0,0.0,1.63,0.53,0.0,0.88,5.64,1.6,0.0,0.71,1.19,1.91,0.0,0.93,non
4414,4413,0.9,6.24,5.93,2.47,3.45,7.97,4.72,1.73,3.41,3.91,6.42,3.02,0.53,4.91,4.18,3.05,4.06,9.47,5.15,1.32,3.09,4.91,4.03,1.94,0.968,non
4804,4803,0.7,7.21,2.77,1.89,3.25,6.54,5.14,1.35,1.79,4.93,4.97,0.7,2.91,10.47,6.47,5.02,4.4,13.97,10.44,2.73,3.28,3.79,7.73,2.45,0.96,non
1094,1093,0.0,4.47,1.98,2.58,2.48,6.35,3.65,0.61,1.05,2.39,3.65,0.91,0.45,8.48,7.41,3.83,1.27,8.54,3.09,2.02,3.84,2.66,7.02,3.14,0.919,non
14668,14667,0.0,7.06,4.12,1.18,1.63,7.33,4.05,0.67,1.12,1.63,4.26,4.99,0.39,9.2,4.17,2.75,5.47,15.08,9.63,2.24,1.59,2.14,6.8,1.22,0.913,non
607,606,0.69,8.42,4.74,4.82,4.57,9.68,10.82,3.26,1.72,4.69,7.55,3.61,0.0,6.17,4.4,3.62,3.68,7.65,6.25,1.76,2.58,4.0,4.73,4.57,0.978,non
26564,26563,0.81,8.63,6.69,2.91,3.64,14.19,10.87,2.12,2.65,5.02,5.2,2.11,1.42,2.16,2.03,2.16,0.74,2.16,2.16,0.74,0.74,0.74,0.74,0.74,0.895,non
6103,6102,0.0,4.58,3.81,3.58,1.25,7.05,2.95,2.42,0.58,2.25,3.07,1.47,1.67,13.62,10.9,7.89,9.3,16.26,10.36,5.56,4.42,5.84,10.02,6.12,0.965,non
4988,4987,0.9,4.03,1.45,2.46,1.45,3.02,3.43,0.55,1.56,2.39,0.55,0.55,0.59,8.98,7.01,5.01,5.5,12.51,9.14,3.43,4.18,5.83,7.65,2.46,0.923,non
1418,1417,0.89,5.49,2.02,3.79,1.68,6.34,4.43,2.02,2.54,2.66,1.51,1.4,0.0,3.76,3.73,5.1,2.93,8.99,3.23,1.95,1.06,2.56,3.5,1.95,0.932,non
